"player","team_num","position","game_id","game_date","season","session","team","opponent","is_home","game_period","shift_num","seconds_start","seconds_end","seconds_duration","shift_start","shift_end","duration","shift_mod"
"OSCAR.KLEFBOM","EDM77","D","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,42,4971,4975,4,"2:51","2:55","00:04",0
"MATT.BENNING","EDM83","D","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,40,4975,5003,28,"2:55","3:23","00:28",0
"ANTOINE.VERMETTE","ANA50","C","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,34,4975,4985,10,"2:55","3:05","00:10",0
"JAKOB.SILFVERBERG","ANA33","R","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,33,4975,5025,50,"2:55","3:45","00:50",0
"RYAN.KESLER","ANA17","C","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,33,4975,5025,50,"2:55","3:45","00:50",0
"ANDREW.COGLIANO","ANA7","C","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,28,4985,5025,40,"3:05","3:45","00:40",0
"BRANDON.MONTOUR","ANA71","D","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,28,4992,5025,33,"3:12","3:45","00:33",0
"HAMPUS.LINDHOLM","ANA47","D","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,34,4992,5025,33,"3:12","3:45","00:33",0
"ADAM.LARSSON","EDM6","D","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,55,5003,5026,23,"3:23","3:46","00:23",0
"COREY.PERRY","ANA10","R","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,37,5025,5099,74,"3:45","4:59","01:14",0
"JOSH.MANSON","ANA42","D","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,33,5025,5099,74,"3:45","4:59","01:14",0
"RICKARD.RAKELL","ANA67","R","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,38,5025,5099,74,"3:45","4:59","01:14",0
"RYAN.GETZLAF","ANA15","C","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,37,5025,5099,74,"3:45","4:59","01:14",0
"SHEA.THEODORE","ANA53","D","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,29,5025,5099,74,"3:45","4:59","01:14",0
"CONNOR.MCDAVID","EDM97","C","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,40,5026,5096,70,"3:46","4:56","01:10",0
"DRAKE.CAGGIULA","EDM36","C","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,33,5026,5096,70,"3:46","4:56","01:10",0
"MATT.BENNING","EDM83","D","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,41,5026,5090,64,"3:46","4:50","01:04",0
"OSCAR.KLEFBOM","EDM77","D","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,43,5026,5090,64,"3:46","4:50","01:04",0
"PATRICK.MAROON","EDM19","L","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,34,5026,5096,70,"3:46","4:56","01:10",0
"DARNELL.NURSE","EDM25","D","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,40,5090,5155,65,"4:50","5:55","01:05",0
"KRIS.RUSSELL","EDM4","D","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,47,5090,5155,65,"4:50","5:55","01:05",0
"DAVID.DESHARNAIS","EDM13","C","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,13,5096,5127,31,"4:56","5:27","00:31",0
"MARK.LETESTU","EDM55","C","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,36,5096,5127,31,"4:56","5:27","00:31",0
"ZACK.KASSIAN","EDM44","R","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,17,5096,5127,31,"4:56","5:27","00:31",0
"ANTOINE.VERMETTE","ANA50","C","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,35,5099,5130,31,"4:59","5:30","00:31",0
"CAM.FOWLER","ANA4","D","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,37,5099,5135,36,"4:59","5:35","00:36",0
"CHRIS.WAGNER","ANA21","R","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,20,5099,5138,39,"4:59","5:38","00:39",0
"NICK.RITCHIE","ANA37","L","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,26,5099,5138,39,"4:59","5:38","00:39",0
"SAMI.VATANEN","ANA45","D","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,36,5099,5135,36,"4:59","5:35","00:36",0
"BENOIT.POULIOT","EDM67","L","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,26,5127,5157,30,"5:27","5:57","00:30",0
"JORDAN.EBERLE","EDM14","C","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,24,5127,5157,30,"5:27","5:57","00:30",0
"RYAN.NUGENT-HOPKINS","EDM93","C","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,33,5127,5157,30,"5:27","5:57","00:30",0
"NATE.THOMPSON","ANA44","C","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,14,5130,5157,27,"5:30","5:57","00:27",0
"BRANDON.MONTOUR","ANA71","D","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,29,5135,5202,67,"5:35","6:42","01:07",0
"HAMPUS.LINDHOLM","ANA47","D","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,35,5135,5211,76,"5:35","6:51","01:16",0
"NICOLAS.KERDILES","ANA58","L","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,13,5138,5157,19,"5:38","5:57","00:19",0
"RICKARD.RAKELL","ANA67","R","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,39,5138,5157,19,"5:38","5:57","00:19",0
"ADAM.LARSSON","EDM6","D","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,56,5155,5197,42,"5:55","6:37","00:42",0
"OSCAR.KLEFBOM","EDM77","D","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,44,5155,5201,46,"5:55","6:41","00:46",0
"CONNOR.MCDAVID","EDM97","C","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,41,5157,5201,44,"5:57","6:41","00:44",0
"DRAKE.CAGGIULA","EDM36","C","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,34,5157,5201,44,"5:57","6:41","00:44",0
"PATRICK.MAROON","EDM19","L","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,35,5157,5201,44,"5:57","6:41","00:44",0
"ANDREW.COGLIANO","ANA7","C","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,29,5157,5197,40,"5:57","6:37","00:40",0
"JAKOB.SILFVERBERG","ANA33","R","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,34,5157,5202,45,"5:57","6:42","00:45",0
"RYAN.KESLER","ANA17","C","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,34,5157,5202,45,"5:57","6:42","00:45",0
"MATT.BENNING","EDM83","D","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,42,5197,5217,20,"6:37","6:57","00:20",0
"RICKARD.RAKELL","ANA67","R","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,40,5197,5217,20,"6:37","6:57","00:20",0
"ANTON.SLEPYSHEV","EDM42","L","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,24,5201,5217,16,"6:41","6:57","00:16",0
"DARNELL.NURSE","EDM25","D","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,41,5201,5217,16,"6:41","6:57","00:16",0
"LEON.DRAISAITL","EDM29","C","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,37,5201,5217,16,"6:41","6:57","00:16",0
"MILAN.LUCIC","EDM27","L","2016030245","2017-05-05","20162017","P","EDM","ANA",0,5,36,5201,5217,16,"6:41","6:57","00:16",0
"COREY.PERRY","ANA10","R","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,38,5202,5217,15,"6:42","6:57","00:15",0
"JOSH.MANSON","ANA42","D","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,34,5202,5217,15,"6:42","6:57","00:15",0
"RYAN.GETZLAF","ANA15","C","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,38,5202,5217,15,"6:42","6:57","00:15",0
"SHEA.THEODORE","ANA53","D","2016030245","2017-05-05","20162017","P","ANA","EDM",1,5,30,5211,5217,6,"6:51","6:57","00:06",0
"CHRIS.KREIDER","NYR20","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,0,31,31,"0:00","0:31","00:31",0
"DAN.GIRARDI","NYR5","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,0,40,40,"0:00","0:40","00:40",0
"HENRIK.LUNDQVIST","NYR30","G","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,0,1000,1000,"0:00","16:40","16:40",0
"MATS.ZUCCARELLO","NYR36","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,0,31,31,"0:00","0:31","00:31",0
"MIKA.ZIBANEJAD","NYR93","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,0,31,31,"0:00","0:31","00:31",0
"RYAN.MCDONAGH","NYR27","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,0,21,21,"0:00","0:21","00:21",0
"BOBBY.RYAN","OTT9","R","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,0,51,51,"0:00","0:51","00:51",0
"CRAIG.ANDERSON","OTT41","G","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,0,1200,1200,"0:00","20:00","20:00",0
"ERIK.KARLSSON","OTT65","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,0,34,34,"0:00","0:34","00:34",0
"JEAN-GABRIEL.PAGEAU","OTT44","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,0,39,39,"0:00","0:39","00:39",0
"MARC.METHOT","OTT3","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,0,34,34,"0:00","0:34","00:34",0
"MARK.STONE","OTT61","R","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,0,51,51,"0:00","0:51","00:51",0
"MARC.STAAL","NYR18","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,21,67,46,"0:21","1:07","00:46",0
"JESPER.FAST","NYR19","R","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,31,67,36,"0:31","1:07","00:36",0
"KEVIN.HAYES","NYR13","R","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,31,75,44,"0:31","1:15","00:44",0
"MICHAEL.GRABNER","NYR40","R","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,31,75,44,"0:31","1:15","00:44",0
"CODY.CECI","OTT5","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,34,81,47,"0:34","1:21","00:47",0
"DION.PHANEUF","OTT2","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,34,51,17,"0:34","0:51","00:17",0
"KYLE.TURRIS","OTT7","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,39,81,42,"0:39","1:21","00:42",0
"NICK.HOLDEN","NYR22","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,40,67,27,"0:40","1:07","00:27",0
"CLARKE.MACARTHUR","OTT16","L","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,51,98,47,"0:51","1:38","00:47",0
"FREDRIK.CLAESSON","OTT33","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,51,113,62,"0:51","1:53","01:02",0
"MIKE.HOFFMAN","OTT68","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,51,81,30,"0:51","1:21","00:30",0
"BRADY.SKJEI","NYR76","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,67,99,32,"1:07","1:39","00:32",0
"BRENDAN.SMITH","NYR42","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,67,99,32,"1:07","1:39","00:32",0
"RICK.NASH","NYR61","L","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,67,115,48,"1:07","1:55","00:48",0
"DEREK.STEPAN","NYR21","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,75,150,75,"1:15","2:30","01:15",0
"JIMMY.VESEY","NYR26","L","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,75,150,75,"1:15","2:30","01:15",0
"ALEX.BURROWS","OTT14","L","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,81,129,48,"1:21","2:09","00:48",0
"CHRIS.WIDEMAN","OTT6","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,81,113,32,"1:21","1:53","00:32",0
"DERICK.BRASSARD","OTT19","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,81,129,48,"1:21","2:09","00:48",0
"VIKTOR.STALBERG","OTT24","L","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,98,129,31,"1:38","2:09","00:31",0
"DAN.GIRARDI","NYR5","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,99,150,51,"1:39","2:30","00:51",0
"RYAN.MCDONAGH","NYR27","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,99,150,51,"1:39","2:30","00:51",0
"CODY.CECI","OTT5","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,113,176,63,"1:53","2:56","01:03",0
"DION.PHANEUF","OTT2","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,113,209,96,"1:53","3:29","01:36",0
"MATS.ZUCCARELLO","NYR36","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,115,188,73,"1:55","3:08","01:13",0
"CHRIS.NEIL","OTT25","R","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,129,176,47,"2:09","2:56","00:47",0
"TOM.PYATT","OTT10","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,129,176,47,"2:09","2:56","00:47",0
"ZACK.SMITH","OTT15","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,1,129,176,47,"2:09","2:56","00:47",0
"BRADY.SKJEI","NYR76","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,150,188,38,"2:30","3:08","00:38",0
"BRENDAN.SMITH","NYR42","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,150,188,38,"2:30","3:08","00:38",0
"CHRIS.KREIDER","NYR20","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,150,188,38,"2:30","3:08","00:38",0
"MIKA.ZIBANEJAD","NYR93","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,150,188,38,"2:30","3:08","00:38",0
"BOBBY.RYAN","OTT9","R","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,176,188,12,"2:56","3:08","00:12",0
"ERIK.KARLSSON","OTT65","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,176,188,12,"2:56","3:08","00:12",0
"JEAN-GABRIEL.PAGEAU","OTT44","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,176,188,12,"2:56","3:08","00:12",0
"MARK.STONE","OTT61","R","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,176,188,12,"2:56","3:08","00:12",0
"J.T..MILLER","NYR10","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,188,221,33,"3:08","3:41","00:33",0
"MARC.STAAL","NYR18","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,188,224,36,"3:08","3:44","00:36",0
"NICK.HOLDEN","NYR22","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,188,230,42,"3:08","3:50","00:42",0
"OSCAR.LINDBERG","NYR24","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,188,221,33,"3:08","3:41","00:33",0
"TANNER.GLASS","NYR15","L","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,1,188,221,33,"3:08","3:41","00:33",0
"CHRIS.NEIL","OTT25","R","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,188,220,32,"3:08","3:40","00:32",0
"CODY.CECI","OTT5","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,188,209,21,"3:08","3:29","00:21",0
"TOM.PYATT","OTT10","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,188,220,32,"3:08","3:40","00:32",0
"ZACK.SMITH","OTT15","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,188,220,32,"3:08","3:40","00:32",0
"CHRIS.WIDEMAN","OTT6","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,209,247,38,"3:29","4:07","00:38",0
"FREDRIK.CLAESSON","OTT33","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,209,247,38,"3:29","4:07","00:38",0
"BOBBY.RYAN","OTT9","R","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,220,247,27,"3:40","4:07","00:27",0
"JEAN-GABRIEL.PAGEAU","OTT44","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,220,247,27,"3:40","4:07","00:27",0
"MARK.STONE","OTT61","R","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,220,247,27,"3:40","4:07","00:27",0
"JESPER.FAST","NYR19","R","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,221,247,26,"3:41","4:07","00:26",0
"KEVIN.HAYES","NYR13","R","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,221,247,26,"3:41","4:07","00:26",0
"MICHAEL.GRABNER","NYR40","R","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,221,247,26,"3:41","4:07","00:26",0
"BRADY.SKJEI","NYR76","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,224,247,23,"3:44","4:07","00:23",0
"BRENDAN.SMITH","NYR42","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,230,247,17,"3:50","4:07","00:17",0
"DAN.GIRARDI","NYR5","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,247,283,36,"4:07","4:43","00:36",0
"DEREK.STEPAN","NYR21","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,247,257,10,"4:07","4:17","00:10",0
"JIMMY.VESEY","NYR26","L","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,247,257,10,"4:07","4:17","00:10",0
"RICK.NASH","NYR61","L","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,247,257,10,"4:07","4:17","00:10",0
"RYAN.MCDONAGH","NYR27","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,247,283,36,"4:07","4:43","00:36",0
"CLARKE.MACARTHUR","OTT16","L","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,247,285,38,"4:07","4:45","00:38",0
"ERIK.KARLSSON","OTT65","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,247,285,38,"4:07","4:45","00:38",0
"KYLE.TURRIS","OTT7","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,247,285,38,"4:07","4:45","00:38",0
"MARC.METHOT","OTT3","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,247,285,38,"4:07","4:45","00:38",0
"MIKE.HOFFMAN","OTT68","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,247,285,38,"4:07","4:45","00:38",0
"CHRIS.KREIDER","NYR20","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,257,285,28,"4:17","4:45","00:28",0
"MATS.ZUCCARELLO","NYR36","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,257,285,28,"4:17","4:45","00:28",0
"MIKA.ZIBANEJAD","NYR93","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,257,285,28,"4:17","4:45","00:28",0
"MARC.STAAL","NYR18","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,283,313,30,"4:43","5:13","00:30",0
"NICK.HOLDEN","NYR22","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,283,313,30,"4:43","5:13","00:30",0
"DEREK.STEPAN","NYR21","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,285,313,28,"4:45","5:13","00:28",0
"JIMMY.VESEY","NYR26","L","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,285,313,28,"4:45","5:13","00:28",0
"RICK.NASH","NYR61","L","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,285,313,28,"4:45","5:13","00:28",0
"ALEX.BURROWS","OTT14","L","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,285,313,28,"4:45","5:13","00:28",0
"CODY.CECI","OTT5","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,4,285,348,63,"4:45","5:48","01:03",0
"DERICK.BRASSARD","OTT19","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,285,313,28,"4:45","5:13","00:28",0
"DION.PHANEUF","OTT2","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,285,342,57,"4:45","5:42","00:57",0
"VIKTOR.STALBERG","OTT24","L","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,2,285,313,28,"4:45","5:13","00:28",0
"BRADY.SKJEI","NYR76","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,4,313,339,26,"5:13","5:39","00:26",0
"BRENDAN.SMITH","NYR42","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,4,313,339,26,"5:13","5:39","00:26",0
"JESPER.FAST","NYR19","R","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,313,339,26,"5:13","5:39","00:26",0
"KEVIN.HAYES","NYR13","R","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,313,339,26,"5:13","5:39","00:26",0
"MICHAEL.GRABNER","NYR40","R","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,313,339,26,"5:13","5:39","00:26",0
"BOBBY.RYAN","OTT9","R","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,4,313,356,43,"5:13","5:56","00:43",0
"JEAN-GABRIEL.PAGEAU","OTT44","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,4,313,350,37,"5:13","5:50","00:37",0
"MARK.STONE","OTT61","R","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,4,313,363,50,"5:13","6:03","00:50",0
"DAN.GIRARDI","NYR5","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,4,339,363,24,"5:39","6:03","00:24",0
"J.T..MILLER","NYR10","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,339,363,24,"5:39","6:03","00:24",0
"OSCAR.LINDBERG","NYR24","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,339,363,24,"5:39","6:03","00:24",0
"RYAN.MCDONAGH","NYR27","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,4,339,363,24,"5:39","6:03","00:24",0
"TANNER.GLASS","NYR15","L","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,2,339,363,24,"5:39","6:03","00:24",0
"FREDRIK.CLAESSON","OTT33","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,342,363,21,"5:42","6:03","00:21",0
"CHRIS.WIDEMAN","OTT6","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,348,363,15,"5:48","6:03","00:15",0
"ZACK.SMITH","OTT15","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,350,363,13,"5:50","6:03","00:13",0
"TOM.PYATT","OTT10","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,356,363,7,"5:56","6:03","00:07",0
"CHRIS.KREIDER","NYR20","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,4,363,396,33,"6:03","6:36","00:33",0
"MARC.STAAL","NYR18","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,4,363,369,6,"6:03","6:09","00:06",0
"MATS.ZUCCARELLO","NYR36","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,4,363,396,33,"6:03","6:36","00:33",0
"MIKA.ZIBANEJAD","NYR93","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,4,363,396,33,"6:03","6:36","00:33",0
"NICK.HOLDEN","NYR22","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,4,363,369,6,"6:03","6:09","00:06",0
"CLARKE.MACARTHUR","OTT16","L","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,363,396,33,"6:03","6:36","00:33",0
"ERIK.KARLSSON","OTT65","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,4,363,464,101,"6:03","7:44","01:41",0
"KYLE.TURRIS","OTT7","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,363,396,33,"6:03","6:36","00:33",0
"MARC.METHOT","OTT3","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,363,424,61,"6:03","7:04","01:01",0
"MIKE.HOFFMAN","OTT68","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,363,396,33,"6:03","6:36","00:33",0
"DAN.GIRARDI","NYR5","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,5,369,396,27,"6:09","6:36","00:27",0
"RYAN.MCDONAGH","NYR27","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,5,369,396,27,"6:09","6:36","00:27",0
"DEREK.STEPAN","NYR21","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,4,396,422,26,"6:36","7:02","00:26",0
"JIMMY.VESEY","NYR26","L","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,4,396,422,26,"6:36","7:02","00:26",0
"MARC.STAAL","NYR18","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,5,396,422,26,"6:36","7:02","00:26",0
"NICK.HOLDEN","NYR22","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,5,396,422,26,"6:36","7:02","00:26",0
"RICK.NASH","NYR61","L","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,4,396,422,26,"6:36","7:02","00:26",0
"BOBBY.RYAN","OTT9","R","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,5,396,434,38,"6:36","7:14","00:38",0
"JEAN-GABRIEL.PAGEAU","OTT44","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,5,396,424,28,"6:36","7:04","00:28",0
"MARK.STONE","OTT61","R","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,5,396,434,38,"6:36","7:14","00:38",0
"BRADY.SKJEI","NYR76","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,5,422,451,29,"7:02","7:31","00:29",0
"BRENDAN.SMITH","NYR42","D","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,5,422,451,29,"7:02","7:31","00:29",0
"J.T..MILLER","NYR10","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,422,451,29,"7:02","7:31","00:29",0
"OSCAR.LINDBERG","NYR24","C","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,422,464,42,"7:02","7:44","00:42",0
"TANNER.GLASS","NYR15","L","2016030215","2017-05-06","20162017","P","NYR","OTT",0,1,3,422,464,42,"7:02","7:44","00:42",0
"DERICK.BRASSARD","OTT19","C","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,424,464,40,"7:04","7:44","00:40",0
"DION.PHANEUF","OTT2","D","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,4,424,484,60,"7:04","8:04","01:00",0
"ALEX.BURROWS","OTT14","L","2016030215","2017-05-06","20162017","P","OTT","NYR",1,1,3,434,464,30,"7:14","7:44","00:30",0
